gene	target	gene_short_name	cdsName	padj	log2FoldChange	evalue	bits
TRINITY_DN5655_c0_g1	NV2.13785	chs2-like-2	-	0.0010233626881496895	-0.631628167976394	0	1071
TRINITY_DN2544_c0_g1	NV2.20556	glucm-like	-	0.0010249747480078409	-0.618031777765624	1.0899999999999998e-153	501
TRINITY_DN2886_c0_g1	NV2.14005	sspo-like-1	-	0.0010283816680846805	-1.6892550892575222	5.35e-25	108
TRINITY_DN3211_c4_g1	NA	NA	NA	0.0010286279423252942	-5.301679409107668	NA	NA
TRINITY_DN5013_c0_g1	NV2.3242	ccni-like-1	-	0.0010299572648582043	0.5655889584344661	2.6e-36	147
TRINITY_DN3415_c0_g1	NV2.18384	rhbt1-like	-	0.0010435468730208195	0.771930243790908	3.83e-148	486
TRINITY_DN6927_c0_g1	NV2.10508	pcsk5-like-1	-	0.0010446621049606055	-0.5819203471422179	7e-27	121
TRINITY_DN355_c4_g1	NA	NA	NA	0.0010460565694544043	2.494005514290943	NA	NA
TRINITY_DN8213_c1_g1	NA	NA	NA	0.0010464104967415166	2.6780838239367823	NA	NA
TRINITY_DN8344_c0_g2	NV2.2818	afg2h-like	-	0.0010489940997439418	-0.9988059899739411	6.5e-210	675
TRINITY_DN1076_c0_g1	NV2.329	dmd-like	-	0.0010510993003707897	0.7787165353573974	1.1999999999999999e-95	329
TRINITY_DN4420_c0_g1	NV2.23688	mfs12-like-1	-	0.00105865834759114	-0.6371873844777665	6.769999999999999e-145	473
TRINITY_DN15693_c0_g1	NV2.13221	anpra-like-2	-	0.0010636691996526212	1.7425513401369106	1.0599999999999998e-234	757
TRINITY_DN10098_c0_g2	NA	NA	NA	0.0010681049803623398	-5.2157571198599575	NA	NA
TRINITY_DN4940_c2_g1	NV2.13286	s15a4-like	-	0.0010682793563168943	-1.246958068260666	5.589999999999999e-141	464
TRINITY_DN6031_c0_g1	NV2.12870	pisd-like	-	0.0010683508981849132	-0.8804139640208256	1.33e-92	313
TRINITY_DN2917_c0_g1	NV2.2244	asna-like	-	0.0010708575900225375	-0.6119359968970964	4.08e-150	475
TRINITY_DN5806_c0_g1	NV2.13493	nv2.13493	-	0.0010718935071839996	1.0673692338902976	1.5e-17	89
TRINITY_DN2649_c0_g1	NV2.21644	spo15-like	-	0.0010764038280434186	1.993566704960521	2.12e-179	631
TRINITY_DN6374_c0_g1	NV2.22171	ace-like-2	-	0.0010771928602208906	1.9820364448127694	1.8299999999999998e-37	142
TRINITY_DN16197_c0_g1	NV2.17235	tf29-like-17	-	0.0010774474545232567	1.7235916801239588	2.09e-42	160
TRINITY_DN11086_c0_g1	NV2.8438	rwdd1-like	-	0.0010802496210003522	-0.7532802854284487	3.31e-45	166
TRINITY_DN1376_c0_g1	NV2.13968	rrbp1-like	-	0.0010802496210003522	0.5794099336052749	5.24e-114	402
TRINITY_DN1587_c2_g1	NV2.16240	depd5-like	-	0.0010809907367014954	-0.7433190441768913	1.2699999999999999e-170	576
TRINITY_DN2178_c0_g1	NV2.12697	tnnc2-like	-	0.0010809907367014954	0.634628052736167	1.6e-56	203
TRINITY_DN10453_c0_g1	NA	NA	NA	0.0010835525567594356	2.531515519771003	NA	NA
TRINITY_DN68851_c0_g1	NV2.18831	myc4	myelocytomatosis viral oncogene-like protein	0.0010841167251341532	1.791834846212951	5.4e-13	74
TRINITY_DN19216_c0_g1	NV2.21979	plcx2-like-1	-	0.0010872848288846003	4.471604076018213	8.799999999999999e-42	163
TRINITY_DN2884_c0_g1	NV2.5809	1433z-like	-	0.0010887120661234302	-0.5381079144168723	1.59e-78	265
TRINITY_DN795_c0_g1	NA	NA	NA	0.001092263667897991	0.5314794706633439	NA	NA
TRINITY_DN5101_c0_g5	NV2.15716	fbp1-like-1	-	0.0010927586185387004	1.2526795382602944	1.0499999999999998e-37	151
TRINITY_DN1753_c0_g1	NV2.19752	cc175-like	-	0.0010932972537218398	-0.5744824761624137	4.68e-133	441
TRINITY_DN6925_c0_g1	NA	NA	NA	0.001097540563284688	-5.260085887021228	NA	NA
TRINITY_DN18_c4_g1	NV2.1938	gde-like	-	0.0010979901174646752	-0.5191941757267717	3.8699999999999997e-262	858
TRINITY_DN8691_c0_g1	NV2.25835	pol4-like-15	-	0.0011016561653224314	-0.6710606911464605	0	1213
TRINITY_DN2190_c0_g1	NV2.516	xpf-like	-	0.001101857360897699	-0.5215229907136781	2.61e-302	943
TRINITY_DN3809_c0_g1	NV2.7105	s2611-like	-	0.001111734361144667	-0.7367031119286809	7.420000000000001e-105	357
TRINITY_DN7018_c0_g1	NA	NA	NA	0.0011124899918143764	-1.9394701769160867	NA	NA
TRINITY_DN2296_c0_g1	NV2.24600	tbd2b-like	-	0.001113780776867217	-0.5665016089295787	5.3900000000000004e-79	293
TRINITY_DN6680_c2_g1	NV2.2873	p5cr1-like	-	0.0011194623591208605	2.4764539432267307	5.11e-82	276
TRINITY_DN2592_c0_g1	NV2.22801	daaf8-like-1	-	0.0011198787537285973	-0.6095323792891546	2.2e-13	79
TRINITY_DN11694_c0_g1	NA	NA	NA	0.0011203044830772255	-3.390143152388737	NA	NA
TRINITY_DN2577_c0_g1	NV2.10	ssrd-like	-	0.0011232499645850097	-0.5839637634944209	1.09e-40	151
TRINITY_DN82873_c0_g1	NA	NA	NA	0.0011283255408205393	5.148736258146938	NA	NA
TRINITY_DN708_c0_g1	NA	NA	NA	0.001130157297047644	0.8824387813852215	NA	NA
TRINITY_DN8252_c0_g1	NA	NA	NA	0.0011312838061888016	1.1508033713726071	NA	NA
TRINITY_DN5674_c0_g1	NV2.17965	exos1-like	-	0.0011313969042016003	0.5619607168306622	5.53e-67	228
TRINITY_DN1582_c0_g1	NV2.23662	zdhc2-like	-	0.0011335447693165306	-0.652186299755204	2.0499999999999998e-157	506
TRINITY_DN8620_c0_g1	NV2.11544	poxa-like	-	0.0011337223329161347	1.874680697344437	4.28e-90	310
TRINITY_DN34350_c0_g1	NV2.5426	decr-like	-	0.0011353566936133264	0.5614369766043892	4.3099999999999994e-68	237
TRINITY_DN9881_c0_g1	NA	NA	NA	0.0011358755032625251	-2.9833439677342386	NA	NA
TRINITY_DN3106_c0_g2	NV2.10384	put2-like	-	0.001141565357484266	-1.0488031661590669	7.35e-38	142
TRINITY_DN260_c0_g1	NV2.11182	nv2.11182	-	0.0011434054838662937	-0.6923655167975243	5.05e-11	60
TRINITY_DN1367_c0_g1	NV2.25702	kat3-like	-	0.00114801408567629	0.602825596012371	7.21e-148	476
TRINITY_DN7862_c1_g1	NA	NA	NA	0.00114916889957916	-2.3647102937453965	NA	NA
TRINITY_DN3803_c0_g1	NV2.22678	pccb-like	-	0.0011495512402480944	-0.5023448269474556	6.54e-263	813
TRINITY_DN7200_c0_g1	NV2.2829	pk1l2-like-5	-	0.0011530365552558832	0.8563525885929238	5.9699999999999993e-95	351
TRINITY_DN3692_c0_g1	NV2.25323	hma3b-like	-	0.0011609406850424193	-0.4726323150481959	1.31e-190	634
TRINITY_DN34112_c0_g1	NA	NA	NA	0.0011635026619573176	0.9089961196533117	NA	NA
TRINITY_DN6915_c0_g1	NA	NA	NA	0.0011668430196079907	1.2896929860057882	NA	NA
TRINITY_DN421_c0_g2	NA	NA	NA	0.0011686800605347106	-1.1148149956952775	NA	NA
TRINITY_DN11997_c1_g1	NA	NA	NA	0.0011693728952607884	0.8128702603883157	NA	NA
TRINITY_DN26287_c0_g1	NV2.10775	reck-like-1	-	0.0011758942534477984	0.8297031589418227	2.0599999999999995e-119	411
TRINITY_DN4327_c0_g2	NA	NA	NA	0.0011767333326804484	-2.5003706064631563	NA	NA
TRINITY_DN8558_c0_g2	NV2.1743	achb3-like	-	0.0011767333326804484	-2.008426962883171	8.59e-33	128
TRINITY_DN4643_c0_g1	NV2.10873	orct-like-19	-	0.0011784098066715525	2.577739958154852	3.51e-14	71
TRINITY_DN13174_c0_g1	NA	NA	NA	0.0011790738290178748	5.158544907907516	NA	NA
TRINITY_DN4796_c0_g1	NV2.13367	park7-like	-	0.001179661682333823	-0.5833126854283079	5.1199999999999996e-61	211
TRINITY_DN10071_c0_g1	NV2.25257	ysm6-like-3	-	0.0011823482872063212	1.2350565701721534	1.34e-6	47
TRINITY_DN1377_c0_g1	NV2.2540	trap1-like	-	0.0011823482872063212	-0.47587241193299246	3.3300000000000004e-251	790
TRINITY_DN7650_c0_g1	NA	NA	NA	0.0011829920656199568	-2.1976126123113464	NA	NA
TRINITY_DN7435_c0_g1	NA	NA	NA	0.0011845986871091617	2.302491714935526	NA	NA
TRINITY_DN8803_c0_g1	NA	NA	NA	0.0011897398564576953	4.182181329373196	NA	NA
TRINITY_DN3327_c0_g1	NV2.13918	myo5a-like	-	0.0011925782954652956	-0.5421236390087485	0	1790
TRINITY_DN2813_c0_g1	NV2.22560	gptc1-like	-	0.0011934189337037525	0.5763220807224736	2.15e-114	400
TRINITY_DN9625_c0_g4	NV2.12928	lorf2-like-2	-	0.0012069195350848374	-2.1219400437944462	2.28e-36	143
TRINITY_DN128_c1_g1	NA	NA	NA	0.0012080971934414547	-1.01516558718652	NA	NA
TRINITY_DN2635_c0_g1	NV2.19774	tcpr2-like	-	0.0012099590334507815	0.7914315662472545	3.09e-139	490
TRINITY_DN6035_c0_g1	NV2.11338	metl6-like	-	0.001216122869364406	-0.7242708331950849	2.66e-5	49
TRINITY_DN4321_c0_g1	NV2.14196	zn665-like-1	-	0.0012209329771865275	-0.9782370087200328	1.2e-79	266
TRINITY_DN1044_c0_g1	NV2.11059	cnpd1-like	-	0.001225865180090091	-0.5278286982506085	1.12e-48	186
TRINITY_DN7452_c0_g1	NV2.6015	fbcd1-like-3	-	0.0012274694202391713	1.4097516506032026	5.19e-51	190
TRINITY_DN5636_c0_g1	NV2.5339	snrk-like	-	0.0012298180519743167	0.5943254816361164	1.0699999999999998e-151	506
TRINITY_DN3019_c0_g1	NV2.3725	lrc59-like	-	0.0012298248604149305	-0.8570385015927506	4.39e-52	188
TRINITY_DN5231_c0_g1	NA	NA	NA	0.0012316981472032524	1.0041779576633207	NA	NA
TRINITY_DN69243_c0_g1	NA	NA	NA	0.0012319306572145115	2.7867704630859715	NA	NA
TRINITY_DN4900_c0_g1	NV2.12016	grem1-like	gremlin-like protein,gremlin	0.001232809078976319	0.9429550694122645	1.87e-13	72
TRINITY_DN817_c0_g1	NV2.6465	snr25-like	-	0.0012428574963352327	-0.8617999937539722	5.16e-36	137
TRINITY_DN4171_c0_g1	NV2.22205	wdfy2-like-1	-	0.0012438334892245191	-0.5762288472443796	2.85e-124	405
TRINITY_DN3964_c0_g1	NV2.20833	rtbs-like-2	-	0.0012445732182245664	0.7636150589769413	6.79e-44	172
TRINITY_DN3546_c0_g1	NV2.8532	pacrg-like	-	0.0012507005187174182	-0.7211571116923771	4.6999999999999993e-110	354
TRINITY_DN97754_c0_g1	NV2.618	nv2.618	-	0.001252195052047441	1.6822571031552431	8.39e-12	63
TRINITY_DN10289_c0_g1	NA	NA	NA	0.0012582473592848134	4.523369529929237	NA	NA
TRINITY_DN4142_c0_g1	NV2.7763	car11-like	-	0.0012611538642319014	-0.810685087345519	9.889999999999999e-46	183
TRINITY_DN767_c1_g1	NV2.16543	spb1-like	-	0.001264745374387693	0.5035589061328745	5.489999999999999e-224	715
TRINITY_DN9749_c0_g1	NV2.9624	zn665-like-5	-	0.0012678617172052328	2.4722113234705754	2.09e-94	318
TRINITY_DN6536_c0_g2	NA	NA	NA	0.0012678876368461315	1.5969016351903116	NA	NA
TRINITY_DN6964_c0_g2	NA	NA	NA	0.0012739636471835998	-1.2232727415646356	NA	NA
TRINITY_DN2189_c0_g1	NV2.3781	pgm2l-like	-	0.0012749070709043788	0.5364350931684877	1.62e-239	748
TRINITY_DN13553_c0_g3	NV2.2178	zmym1-like	-	0.0012775455164573321	1.8778748048515326	2.08e-4	44
TRINITY_DN7144_c0_g1	NV2.17763	kcnk9-like-1	-	0.0012775455164573321	1.3427603056936581	9.21e-103	336
TRINITY_DN2279_c0_g1	NV2.16972	b3glt-like	-	0.0012786138251740348	-0.8067908668624278	2.16e-157	505
TRINITY_DN4860_c0_g1	NV2.1902	mcln3-like	-	0.0012786138251740348	0.59267350163793	1.0899999999999999e-106	363
TRINITY_DN2572_c0_g2	NV2.21860	gshr-like	-	0.0012842873142553568	0.5223090916810901	4.769999999999999e-183	580
TRINITY_DN3359_c0_g1	NV2.10754	pkhg1-like	-	0.0012843060998162048	0.6503641398428701	1.96e-90	332
TRINITY_DN2958_c0_g1	NV2.1292	comd2-like	-	0.0012847003900326086	-0.6568679038239854	1.2100000000000002e-59	207
TRINITY_DN4889_c0_g1	NV2.4464	k1143-like	-	0.0012858047124574138	-0.7826276080232805	5.37e-13	69
TRINITY_DN7017_c0_g1	NA	NA	NA	0.0012875911749366416	2.325264174346366	NA	NA
TRINITY_DN6193_c0_g1	NV2.21975	hrh2-like-5	-	0.0012876487397077744	1.0125954042833716	1.4e-5	51
TRINITY_DN5696_c1_g1	NA	NA	NA	0.0012963723672933139	2.644754106248002	NA	NA
TRINITY_DN14651_c0_g1	NV2.19660	nemf-like	-	0.001297951068606887	-0.7534712420848211	3.5e-259	826
TRINITY_DN1914_c1_g1	NV2.23620	trpm3-like-1	-	0.0013029653595135011	-0.6252555364820385	0	1057
TRINITY_DN2044_c0_g1	NA	NA	NA	0.0013039472714067115	-1.329801548149291	NA	NA
TRINITY_DN6876_c0_g1	NV2.25221	rn213-like	-	0.001304805175769071	0.8481265517757501	0	1155
TRINITY_DN2789_c0_g1	NV2.2865	sysc-like	-	0.00131618250162409	-0.5103462869260862	2.3799999999999997e-217	681
TRINITY_DN2999_c0_g1	NV2.10131	lama2-like-6	-	0.001316421495182582	-0.6708769647182016	9.1e-24	115
TRINITY_DN3203_c0_g1	NV2.5335	pp16a-like	-	0.0013167047489482907	-0.6021050728056474	4.86e-90	312
TRINITY_DN3678_c0_g1	NV2.21779	sels-like-1	-	0.0013167047489482907	-0.49989094968932524	1.21e-17	84
TRINITY_DN80559_c0_g1	NA	NA	NA	0.001326180329790559	2.2119482643570128	NA	NA
TRINITY_DN13500_c0_g1	NA	NA	NA	0.0013289549788787914	-3.255163883456652	NA	NA
TRINITY_DN2770_c0_g1	NV2.25561	rt16-like	-	0.0013293323773650974	-0.7826661902385731	1.06e-40	148
TRINITY_DN913_c0_g1	NV2.13282	djc16-like	-	0.001333582626167908	-0.5460814915037867	6.89e-123	416
TRINITY_DN3285_c0_g1	NV2.8815	fabg-like	-	0.0013350183509319453	-0.8351072987067163	1.02e-97	320
TRINITY_DN846_c4_g1	NA	NA	NA	0.0013399315451456345	-0.8270257895316766	NA	NA
TRINITY_DN3119_c0_g1	NV2.17556	exoc4-like	-	0.0013406492429195954	-0.6110669234923297	1.8899999999999997e-242	776
TRINITY_DN9050_c0_g1	NV2.1037	spice-like	-	0.001343526366243638	2.430787281872698	3.02e-29	126
TRINITY_DN17875_c0_g1	NA	NA	NA	0.0013444298255600466	2.5902681617066214	NA	NA
TRINITY_DN11961_c0_g1	NA	NA	NA	0.0013525525794949257	1.5235268798314279	NA	NA
TRINITY_DN2080_c1_g1	NA	NA	NA	0.0013533250518629485	-3.2046454350975684	NA	NA
TRINITY_DN1491_c0_g1	NV2.12991	f117b-like	-	0.0013537758793793356	0.48956912664459146	9.34e-50	187
TRINITY_DN3534_c0_g1	NA	NA	NA	0.0013537758793793356	-3.242660929732305	NA	NA
TRINITY_DN2977_c0_g1	NV2.12254	fip2-like	-	0.0013545123475271854	1.263761743457625	3.24e-22	100
TRINITY_DN4062_c0_g2	NA	NA	NA	0.0013581366111215154	-3.433013691570602	NA	NA
TRINITY_DN45841_c0_g1	NV2.1650	znf84-like	-	0.0013589546052239843	0.6786177165227402	8.069999999999999e-60	231
TRINITY_DN6865_c3_g1	NA	NA	NA	0.0013599349695461076	-4.822565367074631	NA	NA
TRINITY_DN5071_c0_g1	NV2.12066	traf3-like	-	0.0013605654200477852	-0.6531430296816457	6.54e-64	233
TRINITY_DN11102_c3_g1	NA	NA	NA	0.0013668799503184677	5.161785716477271	NA	NA
TRINITY_DN68368_c0_g1	NV2.11838	gtpb4-like	-	0.001370034188901803	0.5355068897448181	1.96e-200	637
TRINITY_DN5360_c0_g1	NA	NA	NA	0.0013729798972092909	1.3030242599387343	NA	NA
TRINITY_DN711_c0_g1	NV2.18902	fbw1a-like-1	-	0.0013803022174295834	-0.5429286782386418	1.32e-219	685
TRINITY_DN8744_c0_g1	NV2.19671	psmd8-like	-	0.0013803022174295834	-0.5470776888431615	5.479999999999999e-103	335
TRINITY_DN2407_c0_g1	NV2.3430	s2536-like-2	-	0.0013835699891797352	0.7367171085657629	8.640000000000001e-97	321
TRINITY_DN20782_c0_g1	NV2.22735	crdl1-like	-	0.0013875343675773468	1.3775945543267505	4.51e-30	130
TRINITY_DN1319_c0_g1	NV2.11685	ccyl1-like	-	0.0013987932622840172	-0.5870499680261032	2.3500000000000002e-122	396
TRINITY_DN9740_c0_g1	NV2.5698	nas13-like-2	-	0.0014010339369557217	1.1360102507007823	1.78e-88	309
TRINITY_DN7869_c0_g1	NV2.4191	celr2-like	-	0.0014011654264546507	0.7772461606347074	6.44e-71	270
TRINITY_DN4477_c0_g1	NV2.18337	nv2.18337	-	0.0014011882807234291	-0.9588137638608665	3.09e-47	187
TRINITY_DN3029_c0_g1	NV2.22632	stag1-like	-	0.0014047635713423756	0.6183317794599343	3.02e-295	948
TRINITY_DN1916_c0_g1	NA	NA	NA	0.0014051948152877134	0.9394751691396434	NA	NA
TRINITY_DN28710_c0_g2	NA	NA	NA	0.0014090836223225604	-5.16369302689396	NA	NA
TRINITY_DN4305_c2_g2	NV2.17322	cv015-like	-	0.0014090836223225604	2.6581348833140197	6.99e-19	87
TRINITY_DN1306_c0_g2	NV2.2261	odb2-like	-	0.0014127910537679162	-0.8427189902269537	8.34e-155	499
TRINITY_DN3036_c0_g2	NV2.5256	tox3-like	-	0.0014133312931526346	2.0987263664562565	2.01e-13	65
TRINITY_DN19925_c0_g1	NV2.14183	dhb12-like	-	0.0014184976355276005	-0.6504480693319842	1.52e-66	233
TRINITY_DN4851_c0_g1	NV2.5962	svep1-like-13	-	0.0014206771168334366	1.0676054519842488	2.21e-11	69
TRINITY_DN56_c1_g3	NV2.283	nv2.283	-	0.001421603107411455	-0.7763765805555601	1.5e-34	138
TRINITY_DN6542_c1_g2	NA	NA	NA	0.0014218136688936953	-1.6194815300842096	NA	NA
TRINITY_DN5392_c0_g3	NV2.9484	shcaf-like	-	0.0014232821166927083	-0.5838463624947373	2.08e-30	126
TRINITY_DN5630_c0_g2	NV2.12077	ror2-like-2	-	0.001425698015435035	1.0070211750965214	1.15e-19	86
TRINITY_DN4352_c0_g1	NV2.2694	st1c2-like	-	0.0014292874614059085	0.6769145229381823	8.369999999999999e-42	160
TRINITY_DN5689_c0_g1	NA	NA	NA	0.0014294200596046628	0.8065993242148868	NA	NA
TRINITY_DN2872_c0_g1	NV2.5527	lpin2-like	-	0.0014330511535496024	-0.5195448966447348	4.22e-189	613
TRINITY_DN6414_c0_g1	NA	NA	NA	0.0014330511535496024	-1.170631110892373	NA	NA
TRINITY_DN6271_c0_g1	NV2.12041	nv2.12041	-	0.0014340707010863322	-0.6904811459493149	1.8e-19	83
TRINITY_DN889_c0_g1	NV2.8008	nrarp-like	-	0.0014360677875142854	0.5223968434831506	6.98e-20	89
TRINITY_DN95841_c0_g1	NV2.14538	calmodulin	-	0.0014365075706909319	3.1327222274135917	3.7100000000000004e-26	109
TRINITY_DN1258_c0_g1	NV2.7857	kcnk9-like	-	0.0014383503899145892	1.2367188577449644	7.12e-10	64
TRINITY_DN9235_c0_g1	NV2.24546	dmbt1-like-10	-	0.0014455869432707725	4.077510831814925	4.5e-50	187
TRINITY_DN11936_c0_g1	NA	NA	NA	0.0014470255512143554	-4.658975373553876	NA	NA
TRINITY_DN2640_c0_g1	NV2.12969	djc13-like	-	0.0014473090211748363	-0.917934027476487	1.56e-154	544
TRINITY_DN6849_c0_g1	NV2.899	nv2.899	-	0.0014681931602244713	-0.8990264215838208	2.45e-8	59
TRINITY_DN81480_c0_g1	NV2.11415	pdp2-like	-	0.0014773295890543109	0.9057945475628434	3.36e-103	347
TRINITY_DN5730_c0_g1	NV2.18337	nv2.18337	-	0.001481419588523568	-0.9515813439582127	3.06e-51	201
TRINITY_DN13800_c0_g1	NV2.8703	lanc3-like	-	0.001482116845972391	-0.6051749192588773	7.159999999999999e-140	450
TRINITY_DN4948_c0_g1	NA	NA	NA	0.0014854117618084775	-0.8115224833112649	NA	NA
TRINITY_DN11452_c0_g1	NV2.10116	fcl-like	-	0.001485816885986148	2.7563963657385018	4.06e-139	443
TRINITY_DN57011_c0_g1	NV2.11077	mfsd6-like-7	-	0.0014906828877205777	2.048487984567792	9.74e-115	385
TRINITY_DN17069_c0_g1	NV2.9950	nv2.9950	-	0.0014974252852044422	1.4825472228633383	5.09e-46	168
TRINITY_DN5483_c0_g1	NV2.18555	cep83-like	-	0.0014974252852044422	1.1233463373749242	6.29e-125	419
TRINITY_DN388_c0_g1	NV2.15818	alphalaminin	-	0.0014991802970775493	0.5180786603021555	5.3e-22	99
TRINITY_DN1140_c0_g1	NA	NA	NA	0.0014995951253561819	0.6735255911656338	NA	NA
TRINITY_DN3635_c0_g1	NV2.22340	if2m-like	-	0.0014995951253561819	-0.5937155060607956	2.45e-170	552
TRINITY_DN2685_c0_g2	NA	NA	NA	0.0014996551432748504	-1.5504599776803367	NA	NA
TRINITY_DN2642_c0_g1	NV2.12408	txtp-like	-	0.0015031288497955736	-0.5438566169216752	4.9599999999999995e-146	462
TRINITY_DN2049_c0_g1	NV2.1108	glu2b-like	-	0.0015032302376872552	-0.4997655552488481	6.01e-124	410
TRINITY_DN5522_c0_g2	NV2.13600	fut4-like	-	0.0015049884840141446	-1.2373926501599386	6.160000000000001e-70	244
TRINITY_DN6034_c0_g1	NA	NA	NA	0.0015050298774112942	-0.9939646014905255	NA	NA
TRINITY_DN1677_c0_g2	NV2.16746	speb-like	-	0.0015061674509767831	-3.0329752450481764	4.1e-28	113
TRINITY_DN7387_c0_g1	NA	NA	NA	0.0015061674509767831	-0.6024610461841814	NA	NA
TRINITY_DN4658_c0_g1	NV2.7252	trpc3-like	-	0.0015114446108541383	1.0863923914996494	7.300000000000001e-58	220
TRINITY_DN46827_c0_g1	NV2.3272	p20d2-like-1	-	0.0015135529239456336	0.8914413929050703	1.18e-121	404
TRINITY_DN4243_c0_g1	NV2.17392	nv2.17392	-	0.0015159037624307347	0.6971665282299458	1.53e-7	56
TRINITY_DN1586_c1_g2	NA	NA	NA	0.0015168324049859474	-2.6365932149786113	NA	NA
TRINITY_DN7560_c1_g1	NA	NA	NA	0.0015213249617929384	0.8528624154884216	NA	NA
TRINITY_DN233_c0_g1	NV2.3657	plrg1-like	-	0.001524975195341471	-0.5949816589466479	1.7999999999999996e-231	721
TRINITY_DN6786_c0_g1	NV2.21975	hrh2-like-5	-	0.001524975195341471	1.7311330406131917	2.9200000000000003e-64	230
TRINITY_DN9799_c0_g2	NA	NA	NA	0.0015253255338398255	-1.1621079576093865	NA	NA
TRINITY_DN6285_c0_g1	NV2.8815	fabg-like	-	0.001533937936205573	0.9173702817983332	3.5100000000000003e-85	284
TRINITY_DN12423_c0_g1	NV2.5938	kcna2-like-2	ShakR10	0.0015359147804547876	2.449130699488406	5.82e-61	226
TRINITY_DN10415_c0_g1	NA	NA	NA	0.0015375875463064723	1.8921608385990232	NA	NA
TRINITY_DN8127_c0_g1	NA	NA	NA	0.001540415856834932	-4.842240803167067	NA	NA
TRINITY_DN4079_c0_g1	NV2.12015	plcb4-like	-	0.001543300869078414	-0.6278770307471925	3.5599999999999996e-285	925
TRINITY_DN1240_c0_g1	NV2.3246	s6a13-like-1	-	0.0015437944569376212	-0.67904234093999	1.9e-259	809
TRINITY_DN3874_c0_g1	NV2.13368	mep1b-like	-	0.0015437944569376212	1.6319179303267872	9.59e-122	402
TRINITY_DN1049_c0_g1	NV2.24817	cdk9-like	-	0.001544937602109391	0.4938630629968197	8.229999999999998e-180	564
TRINITY_DN8963_c0_g1	NA	NA	NA	0.0015455595742282918	-1.2660142996545132	NA	NA
TRINITY_DN6886_c0_g1	NV2.4985	pol3-like-28	-	0.0015500203933823552	1.2094491442652369	0	1802
TRINITY_DN5779_c0_g1	NV2.10366	nv2.10366	-	0.001552613707128778	0.838726830556622	1.53e-6	48
TRINITY_DN15769_c0_g2	NV2.1109	ptprf-like-6	-	0.0015547886658676202	0.9413393613702009	2.2499999999999997e-172	594
TRINITY_DN64469_c0_g1	NA	NA	NA	0.0015547886658676202	-5.175726386249934	NA	NA
TRINITY_DN6179_c0_g1	NV2.14672	mybb-like	-	0.0015557646162845835	0.9195549034864071	3.99e-103	357
TRINITY_DN10006_c1_g1	NA	NA	NA	0.0015622807997034223	-2.329376583628141	NA	NA
TRINITY_DN3741_c0_g1	NV2.21041	dcaf5-like	-	0.0015632103511807713	-0.5261198287008767	1.32e-115	398
TRINITY_DN15031_c1_g1	NV2.1634	bhmt2-like-1	-	0.0015641817790656963	1.8218878012710729	1.14e-155	535
TRINITY_DN1571_c0_g2	NV2.15136	mic10-like	-	0.0015641817790656963	-0.6503245362572369	3.19e-15	73
TRINITY_DN2457_c0_g1	NA	NA	NA	0.0015715488634232093	-0.8136749325045967	NA	NA
TRINITY_DN5998_c0_g1	NV2.3405	rhg07-like	-	0.0015725985708096876	1.0785220753149485	3.95e-186	606
TRINITY_DN14952_c0_g1	NA	NA	NA	0.0015750520240436032	5.141494113597769	NA	NA
TRINITY_DN19999_c0_g1	NV2.3952	sgt1-like	-	0.0015786618725744331	-0.6343190158088042	5.5100000000000005e-86	290
TRINITY_DN47484_c0_g1	NV2.12843	cysk-like	-	0.0015799505626962183	-0.7526814270859046	4.3799999999999995e-88	298
TRINITY_DN9068_c0_g1	NA	NA	NA	0.001579984586279251	1.8794143938513077	NA	NA
TRINITY_DN965_c0_g1	NV2.2432	shrm3-like	-	0.0015851796936237309	-0.6086754268976023	1.4299999999999998e-56	220
TRINITY_DN6784_c1_g1	NV2.16036	nas13-like-3	-	0.0015992963575969872	1.6746611044047535	1.26e-149	491
TRINITY_DN2048_c0_g1	NV2.4942	dca11-like	-	0.0016116145491270372	-0.5446480196976331	9.58e-174	556
TRINITY_DN8326_c0_g1	NA	NA	NA	0.0016186010939559898	-1.5085878558497774	NA	NA
TRINITY_DN6090_c0_g1	NV2.21861	ank2-like-1	-	0.0016195464432857182	-0.7765107606586291	7.159999999999999e-206	670
TRINITY_DN12607_c0_g1	NV2.12861	dhx37-like	-	0.0016217234254985607	-0.6892633164569648	0	1130
TRINITY_DN2617_c0_g1	NV2.18870	mtmr2-like	-	0.0016322448364552596	-0.4095523385631229	7.35e-9	62
TRINITY_DN1268_c0_g1	NV2.25129	vps52-like	-	0.0016453246764488235	-0.6517023326559486	3.2e-305	988
TRINITY_DN6865_c1_g1	NV2.4044	ipo4-like	-	0.0016460174972815823	-0.5238413576706239	5.6199999999999995e-106	359
TRINITY_DN1073_c0_g1	NV2.10914	odad4-like	-	0.0016518168863010106	-0.5559543625175749	1.87e-92	319
TRINITY_DN5543_c0_g1	NV2.12905	pp16a-like-1	-	0.001651917081457985	-0.6432976668329081	3.26e-53	191
TRINITY_DN5576_c0_g1	NV2.24180	str6l-like	-	0.0016575588683542103	-0.6156568624932838	1.95e-98	340
TRINITY_DN5494_c0_g2	NV2.4237	octl-like-4	-	0.0016691880176312982	0.8313581126807663	1.89e-108	364
TRINITY_DN13698_c0_g1	NV2.20188	ptprf-like-3	-	0.0016852756130555048	1.5865093089940479	4.13e-49	189
